time,power,VO2,cadence,lactate,rf,heart_rate,saturation,day
480,140,2143.3,94,1.08,22.305,120.0,99.0,1
481,140,2108.0,94,1.0803,21.322,120.7,99.0,1
482,140,2072.6,94,1.0807,20.338,121.3,99.0,1
483,140,2037.3,93,1.081,19.355,122.0,99.0,1
484,140,2086.5,93,1.0813,18.928,122.3,99.0,1
485,140,2135.8,94,1.0817,18.501,122.5,99.0,1
486,140,2185.0,93,1.082,18.074,122.8,99.0,1
487,140,2234.3,93,1.0823,17.647,123.0,99.0,1
488,140,2127.7,93,1.0827,17.268,123.0,99.0,1
489,140,2021.0,93,1.083,16.888,123.0,99.0,1
490,140,1914.4,93,1.0833,16.509,123.0,99.0,1
491,140,1807.8,93,1.0837,16.129,123.0,99.0,1
492,140,1952.6,94,1.084,18.974,125.0,99.0,1
493,140,2097.4,94,1.0843,21.818,127.0,99.0,1
494,140,2253.0,93,1.0847,22.419,127.0,99.0,1
495,140,2408.6,93,1.085,23.021,127.0,99.0,1
496,140,2564.2,94,1.0853,23.622,127.0,99.0,1
497,140,2498.2,94,1.0857,22.865,124.7,99.0,1
498,140,2432.3,93,1.086,22.109,122.3,99.0,1
499,140,2366.3,93,1.0863,21.352,120.0,99.0,1
500,140,2261.8,93,1.0867,21.912,119.0,99.0,1
501,140,2157.2,93,1.087,22.472,118.0,99.0,1
502,140,2174.9,93,1.0873,22.334,117.7,99.0,1
503,140,2192.5,93,1.0877,22.197,117.3,99.0,1
504,140,2210.2,94,1.088,22.059,117.0,99.0,1
505,140,2149.1,94,1.0883,20.975,117.7,99.0,1
506,140,2088.1,94,1.0887,19.892,118.3,99.0,1
507,140,2027.0,93,1.089,18.809,119.0,99.0,1
508,140,2056.6,93,1.0893,20.03,119.7,99.0,1
509,140,2086.2,94,1.0897,21.251,120.3,99.0,1
510,140,2115.8,93,1.09,22.472,121.0,99.0,1
511,140,2059.8,93,1.0903,22.557,120.3,99.0,1
512,140,2003.8,93,1.0907,22.642,119.7,99.0,1
513,140,1947.7,92,1.091,22.727,119.0,99.0,1
514,140,1988.2,92,1.0913,21.324,119.0,99.0,1
515,140,2028.6,92,1.0917,19.921,119.0,99.0,1
516,140,2069.0,93,1.092,18.519,119.0,99.0,1
517,140,2062.7,92,1.0923,20.623,119.5,99.0,1
518,140,2056.5,92,1.0927,22.727,120.0,99.0,1
519,140,2093.1,92,1.093,22.727,119.7,99.0,1
520,140,2129.6,93,1.0933,22.727,119.3,99.0,1
521,140,2166.2,94,1.0937,22.727,119.0,99.0,1
522,140,2099.4,94,1.094,23.315,119.3,99.0,1
523,140,2032.7,96,1.0943,23.902,119.7,99.0,1
524,140,1966.0,96,1.0947,24.49,120.0,99.0,1
525,140,2126.8,97,1.095,22.041,120.7,99.0,1
526,140,2287.6,97,1.0953,19.592,121.3,99.0,1
527,140,2448.4,96,1.0957,17.143,122.0,99.0,1
528,140,2315.2,97,1.096,16.48,121.8,99.0,1
529,140,2182.0,96,1.0963,15.818,121.5,99.0,1
530,140,2048.9,96,1.0967,15.155,121.3,99.0,1
531,140,1915.7,95,1.097,14.493,121.0,99.0,1
532,140,1972.4,95,1.0973,14.137,120.8,99.0,1
533,140,2029.2,95,1.0977,13.78,120.6,99.0,1
534,140,2085.9,95,1.098,13.424,120.4,99.0,1
535,140,2142.7,95,1.0983,13.068,120.2,99.0,1
536,140,2199.4,95,1.0987,12.712,120.0,99.0,1
537,140,2157.4,95,1.099,15.075,119.7,99.0,1
538,140,2115.3,95,1.0993,17.439,119.3,99.0,1
539,140,2073.2,95,1.0997,19.802,119.0,99.0,1
540,140,2080.0,96,1.1,20.983,118.7,99.0,1
541,140,2086.8,96,1.1013,22.165,118.3,99.0,1
542,140,2093.6,95,1.1027,23.346,118.0,99.0,1
543,140,2114.2,95,1.104,23.301,118.0,99.0,1
544,140,2134.8,95,1.1053,23.256,118.0,99.0,1
545,140,2115.4,95,1.1067,23.256,117.0,99.0,1
546,140,2096.0,95,1.108,23.256,116.0,99.0,1
547,140,2076.6,94,1.1093,23.256,115.0,99.0,1
548,140,2042.1,95,1.1107,21.833,116.3,99.0,1
549,140,2007.6,95,1.112,20.41,117.7,99.0,1
550,140,1973.2,94,1.1133,18.987,119.0,99.0,1
551,140,2201.4,92,1.1147,21.542,119.5,99.0,1
552,140,2429.6,91,1.116,24.096,120.0,99.0,1
553,140,2480.3,92,1.1173,23.472,120.3,99.0,1
554,140,2531.0,92,1.1187,22.847,120.7,99.0,1
555,140,2581.8,92,1.12,22.222,121.0,99.0,1
556,140,2403.5,93,1.1213,21.735,122.3,99.0,1
557,140,2225.2,93,1.1227,21.248,123.7,99.0,1
558,140,2047.0,93,1.124,20.761,125.0,99.0,1
559,140,2099.4,94,1.1253,21.061,124.3,99.0,1
560,140,2151.7,95,1.1267,21.361,123.7,99.0,1
561,140,2204.1,96,1.128,21.661,123.0,99.0,1
562,140,2414.7,95,1.1293,21.779,123.0,99.0,1
563,140,2625.3,95,1.1307,21.898,123.0,99.0,1
564,140,2575.6,95,1.132,22.631,123.3,99.0,1
565,140,2525.9,94,1.1333,23.364,123.7,99.0,1
566,140,2476.2,93,1.1347,24.096,124.0,99.0,1
567,140,2438.9,94,1.136,24.243,120.0,99.0,1
568,140,2401.7,95,1.1373,24.39,116.0,99.0,1
569,140,2318.3,95,1.1387,24.357,116.7,99.0,1
570,140,2235.0,95,1.14,24.324,117.3,99.0,1
571,140,2151.6,95,1.1413,24.291,118.0,99.0,1
572,140,2167.8,95,1.1427,23.467,116.7,99.0,1
573,140,2184.0,94,1.144,22.643,115.3,99.0,1
574,140,2200.2,95,1.1453,21.818,114.0,99.0,1
575,140,2247.3,97,1.1467,22.273,114.0,99.0,1
576,140,2294.3,96,1.148,22.727,114.0,99.0,1
577,140,2309.5,95,1.1493,22.727,116.0,99.0,1
578,140,2324.7,94,1.1507,22.727,118.0,99.0,1
579,140,2339.9,94,1.152,22.727,120.0,99.0,1
580,140,2374.8,94,1.1533,23.175,120.0,99.0,1
581,140,2409.7,94,1.1547,23.622,120.0,99.0,1
582,140,2338.5,94,1.156,23.353,118.3,99.0,1
583,140,2267.3,94,1.1573,23.083,116.7,99.0,1
584,140,2196.1,94,1.1587,22.814,115.0,99.0,1
585,140,2192.0,94,1.16,20.87,116.3,99.0,1
586,140,2187.9,95,1.1613,18.926,117.5,99.0,1
587,140,2183.8,96,1.1627,16.982,118.8,99.0,1
588,140,2179.7,95,1.164,15.038,120.0,99.0,1
589,140,2051.0,94,1.1653,17.043,119.7,99.0,1
590,140,1922.3,93,1.1667,19.048,119.3,99.0,1
591,140,1793.5,93,1.168,21.053,119.0,99.0,1
592,140,1873.9,94,1.1693,21.077,119.3,99.0,1
593,140,1954.2,94,1.1707,21.102,119.7,99.0,1
594,140,2034.5,94,1.172,21.127,120.0,99.0,1
595,140,2113.0,94,1.1733,20.796,119.7,99.0,1
596,140,2191.6,94,1.1747,20.465,119.3,99.0,1
597,140,2270.1,94,1.176,20.134,119.0,99.0,1
598,140,2262.3,95,1.1773,21.388,119.0,99.0,1
599,140,2254.6,95,1.1787,22.642,119.0,99.0,1
600,140,2231.5,94,1.18,22.816,119.0,99.0,1
601,140,2208.4,94,1.1837,22.991,119.0,99.0,1
602,140,2185.3,94,1.1873,23.166,119.0,99.0,1
603,140,2033.3,94,1.191,30.691,118.5,99.0,1
604,140,1881.3,95,1.1947,38.217,118.0,99.0,1
605,140,2185.2,95,1.1983,31.205,117.5,99.0,1
606,140,2489.1,94,1.202,24.194,117.0,99.0,1
607,140,2416.1,94,1.2057,23.002,117.0,99.0,1
608,140,2343.1,95,1.2093,21.81,117.0,99.0,1
609,140,2270.1,95,1.213,20.619,117.0,99.0,1
610,140,2202.4,95,1.2167,20.642,118.0,99.0,1
611,140,2134.6,95,1.2203,20.666,119.0,99.0,1
612,140,2066.8,95,1.224,20.69,120.0,99.0,1
613,140,2151.3,95,1.2277,20.786,119.3,99.0,1
614,140,2235.7,94,1.2313,20.883,118.7,99.0,1
615,140,2320.2,94,1.235,20.979,118.0,99.0,1
616,140,2341.0,95,1.2387,20.789,118.0,99.0,1
617,140,2361.7,94,1.2423,20.598,118.0,99.0,1
618,140,2382.5,93,1.246,20.408,118.0,99.0,1
619,140,2329.8,94,1.2497,19.403,118.7,99.0,1
620,140,2277.2,95,1.2533,18.397,119.3,98.0,1
621,140,2224.5,95,1.257,17.391,120.0,98.0,1
622,140,2038.1,95,1.2607,17.943,121.0,98.0,1
623,140,1851.7,95,1.2643,18.496,122.0,98.0,1
624,140,1665.3,95,1.268,19.048,123.0,98.0,1
625,140,1855.6,94,1.2717,20.189,124.3,98.0,1
626,140,2046.0,93,1.2753,21.33,125.7,99.0,1
627,140,2236.3,93,1.279,22.472,127.0,99.0,1
628,140,2365.8,92,1.2827,22.557,127.0,99.0,1
629,140,2495.4,93,1.2863,22.642,127.0,99.0,1
630,140,2625.0,94,1.29,22.727,127.0,99.0,1
631,140,2546.3,94,1.2937,22.858,123.0,99.0,1
632,140,2467.6,93,1.2973,22.989,119.0,99.0,1
633,140,2445.8,93,1.301,22.418,119.3,98.0,1
634,140,2424.1,93,1.3047,21.847,119.7,98.0,1
635,140,2402.3,94,1.3083,21.277,120.0,98.0,1
636,140,2325.0,95,1.312,21.818,120.0,98.0,1
637,140,2247.7,95,1.3157,22.359,120.0,98.0,1
638,140,2170.4,94,1.3193,22.901,120.0,98.0,1
639,140,2228.3,93,1.323,23.261,120.0,98.0,1
640,140,2286.2,94,1.3267,23.622,120.0,98.0,1
641,140,2276.1,93,1.3303,23.239,120.7,98.0,1
642,140,2266.0,93,1.334,22.855,121.3,98.0,1
643,140,2255.9,93,1.3377,22.472,122.0,98.0,1
644,140,2184.8,92,1.3413,22.43,121.0,98.0,1
645,140,2113.6,92,1.345,22.388,120.0,98.0,1
646,140,2134.8,93,1.3487,22.198,120.7,98.0,1
647,140,2156.1,94,1.3523,22.008,121.3,98.0,1
648,140,2177.3,95,1.356,21.818,122.0,98.0,1
649,140,2167.7,95,1.3597,21.871,122.0,98.0,1
650,140,2158.0,94,1.3633,21.925,122.0,98.0,1
651,140,2148.4,94,1.367,21.978,122.0,98.0,1
652,140,2110.5,93,1.3707,22.143,120.7,98.0,1
653,140,2072.6,93,1.3743,22.307,119.3,98.0,1
654,140,2034.7,94,1.378,22.472,118.0,98.0,1
655,140,2043.3,94,1.3817,22.864,118.0,98.0,1
656,140,2051.9,95,1.3853,23.256,118.0,98.0,1
657,150,2089.4,95,1.389,23.023,118.0,98.0,1
658,170,2126.9,94,1.3927,22.79,118.0,98.0,1
659,180,2164.5,93,1.3963,22.556,118.0,98.0,1
660,180,2162.0,92,1.4,22.18,118.3,98.0,1
661,180,2159.5,91,1.4042,21.805,118.7,98.0,1
662,180,2157.0,91,1.4083,21.429,119.0,98.0,1
663,180,2063.8,93,1.4125,22.253,119.5,98.0,1
664,180,1970.7,93,1.4167,23.077,120.0,98.0,1
665,180,1992.7,92,1.4208,23.649,119.7,98.0,1
666,180,2014.7,93,1.425,24.221,119.3,98.0,1
667,180,2036.6,93,1.4292,24.793,119.0,98.0,1
668,180,2047.4,92,1.4333,24.642,119.0,98.0,1
669,180,2058.2,92,1.4375,24.49,119.0,98.0,1
670,180,1958.8,92,1.4417,25.12,119.5,98.0,1
671,180,1859.4,91,1.4458,25.751,120.0,98.0,1
672,180,1952.6,92,1.45,24.015,121.0,98.0,1
673,180,2045.9,94,1.4542,22.28,122.0,98.0,1
674,180,2139.1,94,1.4583,20.544,123.0,98.0,1
675,180,2232.4,95,1.4625,18.809,124.0,98.0,1
676,180,2454.9,94,1.4667,20.043,120.5,98.0,1
677,180,2677.4,94,1.4708,21.277,117.0,98.0,1
678,180,2666.1,94,1.475,21.619,117.0,98.0,1
679,180,2654.7,94,1.4792,21.962,117.0,98.0,1
680,180,2643.4,95,1.4833,22.305,117.0,98.0,1
681,180,2587.6,96,1.4875,22.713,119.3,98.0,1
682,180,2531.9,96,1.4917,23.121,121.7,98.0,1
683,180,2476.1,96,1.4958,23.529,124.0,98.0,1
684,180,2434.2,96,1.5,21.467,123.3,98.0,1
685,180,2392.3,96,1.5042,19.404,122.7,98.0,1
686,180,2350.5,95,1.5083,17.341,122.0,98.0,1
687,180,2214.1,95,1.5125,17.366,123.3,98.0,1
688,180,2077.8,95,1.5167,17.391,124.5,98.0,1
689,180,1941.5,95,1.5208,17.417,125.8,98.0,1
690,180,1805.2,96,1.525,17.442,127.0,98.0,1
691,180,2181.2,96,1.5292,19.284,127.0,98.0,1
692,180,2557.3,96,1.5333,21.127,127.0,98.0,1
693,180,2515.5,97,1.5375,21.519,128.0,98.0,1
694,180,2473.7,97,1.5417,21.912,129.0,98.0,1
695,180,2431.9,96,1.5458,22.305,130.0,98.0,1
696,180,2426.2,95,1.55,22.744,130.7,98.0,1
697,180,2420.6,95,1.5542,23.183,131.3,98.0,1
698,180,2414.9,95,1.5583,23.622,132.0,98.0,1
699,180,2329.4,94,1.5625,23.439,131.0,98.0,1
700,180,2244.0,95,1.5667,23.256,130.0,98.0,1
701,180,2372.2,95,1.5708,23.378,129.0,98.0,1
702,180,2500.5,95,1.575,23.5,128.0,98.0,1
703,180,2628.8,95,1.5792,23.622,127.0,98.0,1
704,180,2606.4,94,1.5833,23.859,128.0,98.0,1
705,180,2584.0,95,1.5875,24.096,129.0,98.0,1
706,180,2571.3,96,1.5917,23.698,129.7,98.0,1
707,180,2558.6,97,1.5958,23.299,130.3,98.0,1
708,180,2545.9,96,1.6,22.901,131.0,98.0,1
709,180,2556.5,96,1.6042,23.403,128.0,98.0,1
710,180,2567.2,96,1.6083,23.904,125.0,98.0,1
711,180,2623.0,96,1.6125,22.67,128.7,98.0,1
712,180,2678.7,95,1.6167,21.436,132.3,98.0,1
713,180,2734.5,96,1.6208,20.202,136.0,98.0,1
714,180,2594.3,97,1.625,21.665,134.3,98.0,1
715,180,2454.1,96,1.6292,23.127,132.7,98.0,1
716,180,2313.9,96,1.6333,24.59,131.0,98.0,1
717,180,2453.8,97,1.6375,22.824,132.0,98.0,1
718,180,2593.7,96,1.6417,21.058,133.0,98.0,1
719,180,2733.6,96,1.6458,19.293,134.0,98.0,1
720,180,2573.9,96,1.65,19.641,135.3,98.0,1
721,180,2414.3,94,1.6523,19.99,136.7,98.0,1
722,180,2254.7,94,1.6547,20.339,138.0,98.0,1
723,180,2268.2,95,1.657,22.122,136.5,98.0,1
724,180,2281.6,95,1.6593,23.904,135.0,98.0,1
725,180,2286.8,94,1.6617,22.366,134.3,98.0,1
726,180,2292.0,92,1.664,20.828,133.5,98.0,1
727,180,2297.1,92,1.6663,19.29,132.8,98.0,1
728,180,2302.3,93,1.6687,17.751,132.0,98.0,1
729,180,2628.1,94,1.671,20.459,133.5,98.0,1
730,180,2953.9,95,1.6733,23.166,135.0,98.0,1
731,180,2944.3,95,1.6757,23.641,135.0,98.0,1
732,180,2934.7,95,1.678,24.115,135.0,98.0,1
733,180,2925.0,95,1.6803,24.59,135.0,98.0,1
734,180,2674.3,94,1.6827,24.343,135.0,97.0,1
735,180,2423.6,93,1.685,24.096,135.0,97.0,1
736,180,2460.2,93,1.6873,23.207,133.7,97.0,1
737,180,2496.9,93,1.6897,22.318,132.3,97.0,1
738,180,2533.5,93,1.692,21.429,131.0,98.0,1
739,180,2682.7,93,1.6943,21.639,132.0,98.0,1
740,180,2832.0,93,1.6967,21.849,133.0,98.0,1
741,180,2981.3,93,1.699,22.059,134.0,98.0,1
742,180,2906.3,93,1.7013,23.225,135.5,98.0,1
743,180,2831.4,93,1.7037,24.39,137.0,98.0,1
744,180,2765.7,92,1.706,25.957,135.5,98.0,1
745,180,2700.0,91,1.7083,27.523,134.0,98.0,1
746,180,2702.1,92,1.7107,24.928,132.8,98.0,1
747,180,2704.3,93,1.713,22.333,131.5,98.0,1
748,180,2706.4,93,1.7153,19.738,130.3,98.0,1
749,180,2708.5,93,1.7177,17.143,129.0,98.0,1
750,180,2596.3,93,1.72,20.717,130.5,98.0,1
751,180,2484.0,94,1.7223,24.291,132.0,98.0,1
752,180,2459.4,95,1.7247,25.673,132.0,98.0,1
753,180,2434.7,95,1.727,27.055,132.0,98.0,1
754,180,2410.1,94,1.7293,28.436,132.0,98.0,1
755,180,2477.4,94,1.7317,27.094,133.0,98.0,1
756,180,2544.7,94,1.734,25.751,134.0,98.0,1
757,180,2481.8,94,1.7363,24.828,132.5,98.0,1
758,180,2418.9,94,1.7387,23.904,131.0,98.0,1
759,180,2559.4,95,1.741,25.069,132.0,97.0,1
760,180,2700.0,95,1.7433,26.233,133.0,97.0,1
761,180,2840.6,94,1.7457,27.397,134.0,97.0,1
762,180,2828.0,95,1.748,26.199,134.5,97.0,1
763,180,2815.5,95,1.7503,25.0,135.0,97.0,1
764,180,2597.1,95,1.7527,23.378,134.7,97.0,1
765,180,2378.6,94,1.755,21.756,134.3,97.0,1
766,180,2160.2,94,1.7573,20.134,134.0,97.0,1
767,180,2620.1,96,1.7597,22.833,133.5,97.0,1
768,180,3079.9,97,1.762,25.532,133.0,98.0,1
769,180,3047.5,97,1.7643,25.568,134.0,98.0,1
770,180,3015.0,97,1.7667,25.605,135.0,98.0,1
771,180,2982.5,97,1.769,25.641,136.0,98.0,1
772,180,2930.0,96,1.7713,24.632,136.0,98.0,1
773,180,2877.5,96,1.7737,23.622,136.0,98.0,1
774,180,2824.5,96,1.776,24.081,135.3,98.0,1
775,180,2771.5,97,1.7783,24.541,134.7,97.0,1
776,180,2718.5,97,1.7807,25.0,134.0,97.0,1
777,180,2703.7,96,1.783,24.745,134.0,97.0,1
778,180,2688.8,96,1.7853,24.49,134.0,97.0,1
779,180,2825.4,95,1.7877,25.698,132.5,97.0,1
780,180,2962.0,95,1.79,26.906,131.0,97.0,1
781,180,2840.7,95,1.7922,26.134,131.7,97.0,1
782,180,2719.4,94,1.7943,25.362,132.3,97.0,1
783,180,2598.1,93,1.7965,24.59,133.0,97.0,1
784,180,2648.5,93,1.7987,23.923,133.0,97.0,1
785,180,2698.9,94,1.8008,23.256,133.0,97.0,1
786,180,2712.4,94,1.803,22.33,133.0,97.0,1
787,180,2725.9,94,1.8052,21.404,133.0,97.0,1
788,180,2739.4,93,1.8073,20.478,133.0,98.0,1
789,180,2683.3,92,1.8095,21.143,133.0,98.0,1
790,180,2627.1,92,1.8117,21.807,133.0,98.0,1
791,180,2571.0,92,1.8138,22.472,133.0,98.0,1
792,180,2546.3,91,1.816,23.788,133.0,98.0,1
793,180,2521.6,91,1.8182,25.105,133.0,98.0,1
794,180,2547.0,91,1.8203,25.283,133.0,98.0,1
795,180,2572.4,93,1.8225,25.462,133.0,97.0,1
796,180,2597.9,94,1.8247,25.641,133.0,97.0,1
797,180,2617.2,93,1.8268,24.917,134.5,97.0,1
798,180,2636.6,93,1.829,24.194,136.0,97.0,1
799,180,2605.1,93,1.8312,24.259,137.0,97.0,1
800,180,2573.7,93,1.8333,24.325,138.0,97.0,1
801,180,2542.3,92,1.8355,24.39,139.0,97.0,1
802,180,2422.2,91,1.8377,22.395,137.3,97.0,1
803,180,2302.0,91,1.8398,20.4,135.7,97.0,1
804,180,2181.9,92,1.842,18.405,134.0,97.0,1
805,180,2500.6,92,1.8442,21.447,133.5,97.0,1
806,180,2819.2,93,1.8463,24.49,133.0,97.0,1
807,180,2861.6,93,1.8485,23.521,134.3,97.0,1
808,180,2903.9,93,1.8507,22.552,135.7,97.0,1
809,180,2946.2,93,1.8528,21.583,137.0,97.0,1
810,180,2774.9,93,1.855,23.45,138.5,97.0,1
811,180,2603.5,93,1.8572,25.316,140.0,97.0,1
812,180,2642.1,93,1.8593,24.878,138.7,97.0,1
813,180,2680.6,93,1.8615,24.439,137.3,97.0,1
814,180,2719.2,92,1.8637,24.0,136.0,97.0,1
815,180,2883.1,93,1.8658,24.0,139.0,98.0,1
816,180,3047.0,94,1.868,24.0,142.0,98.0,1
817,180,2905.9,92,1.8702,23.692,139.7,98.0,1
818,180,2764.8,89,1.8723,23.385,137.3,98.0,1
819,180,2623.7,90,1.8745,23.077,135.0,98.0,1
820,180,2622.9,93,1.8767,22.502,133.0,98.0,1
821,180,2622.2,94,1.8788,21.927,131.0,98.0,1
822,180,2621.4,93,1.881,21.352,129.0,98.0,1
823,180,2382.6,93,1.8832,21.534,130.7,98.0,1
824,180,2143.8,94,1.8853,21.716,132.3,98.0,1
825,180,1905.1,94,1.8875,21.898,134.0,98.0,1
826,180,1905.4,92,1.8897,23.346,134.5,98.0,1
827,180,1905.7,91,1.8918,24.793,135.0,98.0,1
828,180,2370.0,92,1.894,26.033,135.0,98.0,1
829,180,2834.4,94,1.8962,27.273,135.0,98.0,1
830,180,2706.4,93,1.8983,26.512,135.0,98.0,1
831,180,2578.5,92,1.9005,25.751,135.0,98.0,1
832,180,2594.9,91,1.9027,26.017,134.7,98.0,1
833,180,2611.3,90,1.9048,26.283,134.3,98.0,1
834,180,2627.7,91,1.907,26.549,134.0,98.0,1
835,180,2884.5,92,1.9092,26.608,134.0,98.0,1
836,180,3141.3,93,1.9113,26.667,134.0,98.0,1
837,180,3068.5,94,1.9135,25.53,134.0,98.0,1
838,180,2995.8,94,1.9157,24.393,134.0,98.0,1
839,180,2923.1,94,1.9178,23.256,134.0,98.0,1
840,180,2792.4,94,1.92,23.923,133.0,98.0,1
841,180,2661.7,93,1.9265,24.59,132.0,98.0,1
842,180,2779.1,92,1.933,25.007,133.0,98.0,1
843,180,2896.4,91,1.9395,25.424,134.0,98.0,1
844,180,2675.1,91,1.946,24.118,134.3,98.0,1
845,180,2453.9,93,1.9525,22.811,134.7,98.0,1
846,180,2232.6,93,1.959,21.505,135.0,98.0,1
847,180,2287.1,92,1.9655,21.186,135.0,98.0,1
848,180,2341.6,91,1.972,20.867,135.0,98.0,1
849,180,2396.1,93,1.9785,20.548,135.0,98.0,1
850,180,2471.6,95,1.985,21.796,134.0,98.0,1
851,180,2547.1,95,1.9915,23.044,133.0,98.0,1
852,180,2622.6,94,1.998,24.291,132.0,98.0,1
853,180,2600.0,94,2.0045,23.34,132.0,98.0,1
854,180,2577.5,94,2.011,22.388,132.0,98.0,1
855,180,2676.4,93,2.0175,21.918,132.3,98.0,1
856,180,2775.2,94,2.024,21.449,132.7,98.0,1
857,180,2874.1,94,2.0305,20.979,133.0,98.0,1
858,180,2845.6,94,2.037,21.421,133.7,98.0,1
859,180,2817.1,93,2.0435,21.863,134.3,98.0,1
860,180,2788.6,93,2.05,22.305,135.0,98.0,1
861,180,2607.1,93,2.0565,20.876,135.0,98.0,1
862,180,2425.6,94,2.063,19.447,135.0,98.0,1
863,180,2244.1,94,2.0695,18.018,135.0,98.0,1
864,180,2463.2,94,2.076,20.142,136.3,98.0,1
865,180,2682.3,94,2.0825,22.266,137.7,97.0,1
866,180,2901.4,95,2.089,24.39,139.0,98.0,1
867,180,2849.2,94,2.0955,24.643,138.0,98.0,1
868,180,2797.1,93,2.102,24.896,137.0,98.0,1
869,180,2807.5,93,2.1085,25.549,136.5,98.0,1
870,180,2817.8,94,2.115,26.201,136.0,98.0,1
871,180,2766.1,96,2.1215,25.31,137.0,98.0,1
872,180,2714.3,95,2.128,24.42,138.0,98.0,1
873,180,2662.6,93,2.1345,23.529,139.0,98.0,1
874,180,2737.6,92,2.141,22.489,139.3,98.0,1
875,180,2812.5,92,2.1475,21.449,139.7,98.0,1
876,180,2887.5,92,2.154,20.408,140.0,98.0,1
877,180,2790.8,91,2.1605,23.305,138.5,98.0,1
878,180,2694.0,89,2.167,26.201,137.0,98.0,1
879,180,2628.9,90,2.1735,26.553,133.0,98.0,1
880,180,2563.8,91,2.18,26.906,129.0,98.0,1
881,180,2571.6,92,2.1865,26.236,130.3,98.0,1
882,180,2579.4,92,2.193,25.566,131.7,98.0,1
883,180,2587.2,92,2.1995,24.896,133.0,98.0,1
884,180,2704.0,93,2.206,25.901,134.0,98.0,1
885,180,2820.8,95,2.2125,26.906,135.0,98.0,1
886,180,2704.1,95,2.219,25.218,136.5,98.0,1
887,180,2587.4,93,2.2255,23.529,138.0,98.0,1
888,180,2514.5,93,2.232,23.951,136.7,98.0,1
889,180,2441.7,93,2.2385,24.372,135.3,98.0,1
890,180,2368.8,93,2.245,24.793,134.0,97.0,1
891,180,2460.5,93,2.2515,24.301,135.5,97.0,1
892,180,2552.1,92,2.258,23.81,137.0,97.0,1
893,180,2643.9,92,2.2645,24.882,137.0,97.0,1
894,180,2735.6,91,2.271,25.955,137.0,97.0,1
895,190,2827.3,92,2.2775,27.027,137.0,97.0,1
896,210,2716.2,91,2.284,26.671,137.0,97.0,1
897,220,2605.0,90,2.2905,26.316,137.0,97.0,1
898,220,2595.8,90,2.297,25.504,135.0,97.0,1
899,220,2586.6,91,2.3035,24.691,133.0,97.0,1
900,220,2576.8,92,2.31,24.065,133.0,97.0,1
901,220,2566.9,93,2.3187,23.44,133.0,97.0,1
902,220,2557.1,93,2.3273,22.814,133.0,97.0,1
903,220,2565.5,92,2.336,23.022,133.0,97.0,1
904,220,2574.0,92,2.3447,23.23,133.0,97.0,1
905,220,2582.4,93,2.3533,23.438,133.0,97.0,1
906,220,2442.2,93,2.362,22.51,133.5,97.0,1
907,220,2302.0,92,2.3707,21.583,134.0,97.0,1
908,220,2408.3,90,2.3793,21.907,134.0,97.0,1
909,220,2514.5,91,2.388,22.232,134.0,97.0,1
910,220,2620.8,92,2.3967,22.556,134.0,97.0,1
911,220,2528.5,93,2.4053,20.972,134.3,97.0,1
912,220,2436.2,94,2.414,19.388,134.7,97.0,1
913,220,2344.0,94,2.4227,17.804,135.0,97.0,1
914,220,2539.1,94,2.4313,20.033,135.0,97.0,1
915,220,2734.3,94,2.44,22.261,135.0,97.0,1
916,220,2929.5,95,2.4487,24.49,135.0,97.0,1
917,220,2945.7,96,2.4573,24.197,135.0,97.0,1
918,220,2962.0,96,2.466,23.904,135.0,97.0,1
919,220,2942.9,96,2.4747,23.003,135.7,97.0,1
920,220,2923.8,95,2.4833,22.102,136.3,97.0,1
921,220,2904.8,94,2.492,21.201,137.0,97.0,1
922,220,2893.7,94,2.5007,24.175,137.0,97.0,1
923,220,2882.7,94,2.5093,27.149,137.0,97.0,1
924,220,2860.1,94,2.518,26.468,137.3,97.0,1
925,220,2837.4,94,2.5267,25.786,137.7,97.0,1
926,220,2814.8,93,2.5353,25.105,138.0,97.0,1
927,220,2792.2,93,2.544,25.373,139.5,97.0,1
928,220,2769.6,93,2.5527,25.641,141.0,97.0,1
929,220,2810.3,92,2.5613,24.728,140.0,97.0,1
930,220,2851.1,92,2.57,23.814,139.0,97.0,1
931,220,2891.8,92,2.5787,22.901,138.0,97.0,1
932,220,2845.2,93,2.5873,22.729,138.5,97.0,1
933,220,2798.7,94,2.596,22.556,139.0,97.0,1
934,220,2784.0,95,2.6047,23.658,139.0,97.0,1
935,220,2769.4,96,2.6133,24.76,139.0,97.0,1
936,220,2754.8,96,2.622,25.862,139.0,97.0,1
937,220,2858.0,96,2.6307,25.077,141.0,97.0,1
938,220,2961.2,95,2.6393,24.291,143.0,97.0,1
939,220,2852.7,94,2.648,24.425,142.3,97.0,1
940,220,2744.2,94,2.6567,24.558,141.7,97.0,1
941,220,2635.7,94,2.6653,24.691,141.0,97.0,1
942,220,2693.7,93,2.674,24.157,141.5,97.0,1
943,220,2751.7,93,2.6827,23.622,142.0,97.0,1
944,220,2789.0,93,2.6913,24.577,142.0,97.0,1
945,220,2826.3,93,2.7,25.532,142.0,97.0,1
946,220,2839.2,94,2.7087,23.911,142.3,97.0,1
947,220,2852.1,93,2.7173,22.29,142.5,97.0,1
948,220,2865.0,92,2.726,20.669,142.8,97.0,1
949,220,2877.9,92,2.7347,19.048,143.0,97.0,1
